refcode,linker SMILES,metal,Largest Cavity Diameter,Pore Limiting Diameter,Largest Free Sphere
PURSOK,OC(=O)c1ccc(cc1)C(=O)O,Zn,4.00071,1.82163,4.00071
PUYREI,OC(=O)c1ccc(cc1)c1ccc(cc1)C(=O)O,Mn,2.07781,1.2279,1.91126
PUZJIF,OC(=O)c1ccc(s1)C(=O)O,Mg,2.35955,1.19392,2.1499
PUZKUS,OC(=O)c1ccc(s1)C(=O)O,Mg,2.40977,1.24087,2.39277
QADKAH01,OP(=O)(CCCP(=O)(O)O)O,V,4.16048,3.06327,4.10822
QAHPEX,OC=O,Mn,4.30688,2.20055,4.29872
QAHPEX01,OC=O,Mn,4.33081,2.21755,4.32672
QAHPEX02,OC=O,Mn,4.39919,2.22765,4.39919
QAHPEX03,OC=O,Mn,4.59078,1.99632,4.59078
QAHPEX04,OC=O,Mn,4.41556,2.22707,4.39627
QAHPEX05,OC=O,Mn,4.30557,2.20351,4.28199
QAHPEX06,OC=O,Mn,4.40464,2.23502,4.40464
QAHPEX07,OC=O,Mn,4.6142,1.99613,4.6142
QALGUH,OC(=O)c1ccc(cc1)C(=O)O,Cr,7.81643,7.32872,7.81643
QAPYOY,OC(=O)c1cc(cc(c1)C(=O)O)c1cc(cc(c1)C(=O)O)C(=O)O,Cd,3.83859,1.974,3.7902
QAQSAD,OC(=O)c1ccc2c(c1)ccc(c2)C(=O)O,Zn,4.92507,3.85843,4.89941
QATLEE,OC(=O)c1ccc(c2c1cccc2)C(=O)O,Zn,5.56697,4.31443,5.55005
QAWHIH01,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Cu,6.30145,2.22527,6.30145
QEBKUF,OC(=O)c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)C(=O)O)C(c1cc(cc(c1)c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O)(c1cc(cc(c1)c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O)c1cc(cc(c1)c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Zn,9.81775,5.94939,9.81774
QEHZEL,OC(=O)c1cc(ccc1O)c1ccc(c(c1)C(=O)O)O,Zn,16.59457,16.51316,16.59457
QEJBIT,OC(=O)c1cc(ccc1O)c1ccc(c(c1)C(=O)O)O,Zn,15.53805,15.44394,15.53805
QERZUI01,OC(=O)c1ccncc1,Cu,4.39509,3.52097,4.31839
QESBAR,OC(=O)c1cccnc1,Cu,2.4206,1.59244,2.4206
QESBAR01,OC(=O)c1cccnc1,Cu,2.36352,1.54136,2.36352
QESNEK01,OC(=O)C(=O)O,Tb,5.65986,4.78999,5.64739
QICXUY,OC(=O)c1ccc(cc1)P(=O)(c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Eu,7.08394,4.43879,7.07828
QIJLAW,N#CNC#N,Mn,8.05446,5.26641,7.96569
QINSUD,OC=O,Mn,5.06379,2.7309,5.05324
QINSUD01,OC=O,Mn,5.05628,2.71915,5.04004
QISNEN,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Cd,3.02032,1.79944,2.86437
QIVKEL,OC(=O)c1ccc(cc1)C(=O)O,Er,2.59309,1.24794,2.07041
QIWFIN,O=C1C(=O)C(=O)C1=O,Ca,4.02839,3.22738,4.00358
QIYSAT,C(CN1NC=NC1)CCN1NC=NC1,Fe,4.50211,1.68148,4.50211
QIZLIW,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Cu,5.78801,3.76658,5.77909
QIZLOC,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Cu,6.39456,5.35581,6.22653
QOBHEU,NCCN,Zn,1.92455,1.44703,1.8788
QOFMUU,C(CN1NC=NC1)CCN1NC=NC1,Fe,4.39601,1.70382,4.38629
QOGRIO,C(Cn1ncnc1)CCn1ncnc1,Cd,4.5489,1.66492,4.54654
QOGROU,C(Cn1ncnc1)CCn1ncnc1,Cd,4.85555,1.81098,4.83849
QOMRUH,n1ccc(cc1)c1nnn[nH]1,Cu,5.91598,4.8393,5.90444
QONKUB,n1ccc(cc1)c1nnn[nH]1,Cu,6.24349,4.61285,6.2322
QONLIQ,n1ccc(cc1)c1nnn[nH]1,Cu,6.03339,4.54638,6.00833
QOPHEI,OC(=O)CCC(=O)O,Co,3.52073,2.56371,3.52073
QOPZIF,Cc1cc(cc(c1)C(=O)O)C(=O)O,Zn,5.84809,3.60565,5.75115
QOQWOK01,OC(=O)c1ccc(cc1)c1ccncc1,Mn,8.63633,6.73186,8.63633
QOVXIK,c1ccc2c(c1)[nH]cn2,Co,5.32159,2.11553,5.30648
QOWLEU,OC(=O)c1cc(O)c(cc1O)C(=O)O,Co,7.53833,5.61871,7.53833
QOWLOE,OC(=O)C(=O)O,Ca,2.94467,1.47308,2.94467
QOWRAV04,OC(=O)c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Cu,16.40309,2.72142,16.40308
QOWRAV06,OC(=O)c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Cu,16.38419,2.73048,16.38419
QOWRAV08,OC(=O)c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Cu,16.36337,2.74218,16.36337
QOWRAV12,OC(=O)c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Cu,16.29304,2.73431,16.29304
QOYYOU,OC(=O)c1cc(cc(c1)C(=O)O)c1cc(cc(c1)C(=O)O)C(=O)O,Zn,20.98431,3.66112,20.98405
QUNMOC,c1cnn[nH]1,Cd,1.75509,1.10286,1.75509
QUQFEO,OC(=O)c1cc(cc(c1)C(=O)O)c1cc(cc(c1)c1cc(cc(c1)C(=O)O)C(=O)O)c1cc(cc(c1)C(=O)O)C(=O)O,Zn,5.58953,4.35066,5.58953
QUSBIP,OC(=O)c1ccc(cc1)N(c1ccc(cc1)C(=O)O)c1ccc(cc1)N(c1ccc(cc1)N(c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O)c1ccc(cc1)N(c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Zn,10.37558,6.61467,10.34014
QUSWIK,OC(=O)c1ccc(cc1)c1ccc(cc1)C(=O)O,Zn,1.79354,1.10901,1.70797
QUWYEO,OC(=O)c1ccc(cc1)S(=O)(=O)c1ccc(cc1)C(=O)O,Ca,4.99055,3.64708,4.98531
QUXQUX,OC(=O)c1ccc(cc1)S(=O)(=O)c1ccc(cc1)C(=O)O,Ca,5.17149,3.8322,5.17149
QUXRUY,OC(=O)c1ccc(cc1)S(=O)(=O)c1ccc(cc1)C(=O)O,Ca,4.90652,3.5734,4.90652
RAGMOE,OC(=O)c1ccc(cc1)N(c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,La,5.90741,4.56728,5.8971
RAJFEQ,OC(=O)c1ccc2c(c1)[nH]nn2,Co,6.16839,5.15091,6.11706
RATCUL01,OC=O,Fe,4.67476,3.67534,4.67476
RATCUL02,OC=O,Fe,4.69429,3.72801,4.69429
RATCUL03,OC=O,Fe,4.73192,3.78375,4.73192
RATDAS01,OC=O,Zn,2.72451,1.33233,2.25658
RATDAS02,OC=O,Zn,4.66685,3.62287,4.62068
RATSAI,OC(=O)c1ccc(s1)C(=O)O,Dy,3.16194,1.67762,2.45597
RAVVIU,OC=O,Co,4.5699,3.5782,4.56117
RAVVIU01,OC=O,Co,4.59054,3.56889,4.58469
RAVVOA,OC=O,Co,4.60506,3.68181,4.59501
RAVVOA01,OC=O,Co,4.62011,3.66081,4.62011
RAVVOA02,OC=O,Co,4.71394,3.66037,4.64458
RAVWAO,Cc1cc(c(cc1c1ccc(c(c1)O)C(=O)O)C)c1ccc(c(c1)O)C(=O)O,Mg,17.92515,17.51393,17.92515
RAVWES,Cc1cc(c(cc1c1cc(C)c(cc1C)c1ccc(c(c1)O)C(=O)O)C)c1ccc(c(c1)O)C(=O)O,Mg,24.44064,23.62724,24.44064
RAXCAW,OC(=O)c1ccc(cc1)P(=O)(O)O,Zn,6.59186,5.1745,6.59186
RAXCEA,OC(=O)c1ccc(cc1)P(=O)(O)O,Zn,6.81883,4.87738,6.66567
RAYMIP,OC(=O)c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)C(=O)O)c1cc(cc(c1)c1cc(cc(c1)c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O)c1cc(cc(c1)c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,In,11.84276,8.80135,11.84276
REBVIG,OC(=O)c1cc(cc(c1)C(=O)O)c1ccc(cc1)c1cc(cc(c1)C(=O)O)C(=O)O,Zn,5.07889,3.79051,5.06947
REDROI,OC(=O)c1ccc(cc1)C(=O)O,Zn,5.11492,3.52421,5.04368
REFBAH01,n1ccn(c1)c1ccc(cc1)c1[nH]nnn1,Cu,1.86022,1.02658,1.80721
REGLOG,O[C@H]([C@H](C(=O)O)O)C(=O)O,Cd,4.5191,3.05331,4.25487
REGLUM,O[C@H]([C@H](C(=O)O)O)C(=O)O,Cd,3.44253,1.17938,3.37545
REGREC,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Zn,6.54974,4.82886,6.54974
REGXOS,O=N(=O)c1ncc[nH]1,Co,19.50731,7.12452,19.5073
REJVOS,OC=O,Mg,4.91173,3.68096,4.89363
REYNUG,OC(=O)CNCCc1nnn[nH]1,Zn,3.10573,2.8494,3.08349
REYNUG01,OC(=O)CNCCc1nnn[nH]1,Zn,3.07924,2.83136,3.07146
REZJIR,OC=O,Mn,4.71635,2.69979,4.70506
REZJIR02,OC=O,Mn,4.7149,2.73373,4.7149
REZJIR03,OC=O,Mn,4.5594,2.63084,4.55037
REZJIR04,OC=O,Mn,3.29249,2.06115,3.29019
REZXEA,OC(=O)c1ccc(cc1)C(=O)O,Cr,9.94141,7.20444,9.94141
REZXUQ,OC(=O)c1ccc(cc1)c1ccc(cc1)C(=O)O,Cr,14.10008,12.28407,14.08936
RIDDUE,OC(=O)c1ccc2c(c1)[nH]nn2,Co,6.19817,5.16379,6.16365
RIFDUG01,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Zn,11.32674,5.43402,11.24818
RIGHAR,OC(=O)c1ccncc1,Cd,5.39438,2.93523,5.38354
RIGTIL,OC(=O)c1cc(C(=O)O)c(cc1C(=O)O)C(=O)O,Zn,6.02864,4.29629,6.00613
RIJYIV,OC(=O)c1cc(C(=O)O)c(cc1C(=O)O)C(=O)O,Cd,5.26882,4.69777,5.26881
RILFEA,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Cu,11.14843,5.26898,11.14842
RIWDUY,OC=O,Co,3.27202,0.63129,3.27202
RIYWED,OC(=O)c1cc(cc(c1)P(=O)(O)O)C(=O)O,Ca,4.14472,3.54746,4.1376
RIYWIH,OC(=O)c1cc(cc(c1)P(=O)(O)O)C(=O)O,Ca,4.34727,3.43146,4.34727
ROCZUG,n1ccc(cc1)c1nnn[nH]1,Cd,6.24401,5.16908,6.23522
RODSAG01,n1ccn(c1)c1ccc(cc1)c1[nH]nnn1,Cu,1.94476,1.13902,1.91294
ROLCEC,OC=O,Cu,2.80185,2.40935,2.80185
ROLCEC01,OC=O,Cu,2.8069,2.40387,2.8069
ROLCEC02,OC=O,Cu,2.81119,2.39226,2.81119
ROLCEC03,OC=O,Cu,2.81164,2.37219,2.80471
ROLCEC04,OC=O,Cu,2.8188,2.34679,2.81685
ROLCEC05,OC=O,Cu,2.8292,2.31454,2.8292
ROLCEC06,OC=O,Cu,2.83841,2.30215,2.83841
ROLCEC07,OC=O,Cu,2.82817,2.29126,2.82817
ROLCEC08,OC=O,Cu,2.84183,2.29139,2.84183
ROLCEC09,OC=O,Cu,2.84031,2.28461,2.84031
ROLCEC10,OC=O,Cu,2.84496,2.28791,2.84496
ROLCEC11,OC=O,Cu,2.84524,2.28782,2.84524
ROLCEC12,OC=O,Cu,2.84622,2.28411,2.84622
ROLCEC13,OC=O,Cu,2.85409,2.45507,2.85409
ROLCEC14,OC=O,Cu,2.8475,2.44224,2.8475
ROLCEC16,OC=O,Cu,2.876,2.4708,2.876
ROLCEC17,OC=O,Cu,2.84897,2.28496,2.84897
ROLCEC19,OC=O,Cu,2.85145,2.45748,2.85145
RORLIV,N#CNC#N,Cd,5.0614,3.45442,5.0614
ROZXEL,OC(=O)c1ccc(cc1)c1ccc(cc1)C(=O)O,Zn,10.97077,8.9494,10.97052
RUBBOH,OC(=O)c1ccc(cc1)c1ccc(cc1)C(=O)O,Zn,10.86811,8.81679,10.85041
RUBTAK03,OC(=O)c1ccc(cc1)C(=O)O,Zr,8.70307,3.8433,8.70307
RUBTAK05,OC(=O)c1ccc(cc1)C(=O)O,Zr,8.72137,3.8551,8.72137
RUBTAK06,OC(=O)c1ccc(cc1)C(=O)O,Zr,8.7342,3.84352,8.7342
RUBTAK07,OC(=O)c1ccc(cc1)C(=O)O,Zr,8.72079,3.85646,8.72079
RUBTAK09,OC(=O)c1ccc(cc1)C(=O)O,Zr,8.7392,3.86679,8.7392
RUBZIY,OC(=O)c1ccc(cc1)C(=O)O,Pb,1.61653,1.0978,1.60732
RUBZIY01,OC(=O)c1ccc(cc1)C(=O)O,Pb,1.63272,1.1012,1.60884
RUBZIY03,OC(=O)c1ccc(cc1)C(=O)O,Pb,1.63635,1.11153,1.63521
RUGHOS,OC=O,Ho,1.39273,0.89594,1.39273
RUGXIC,Oc1cc(cc(c1)C(=O)O)C(=O)O,Zn,6.61207,5.3681,6.61207
RUPVAB,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Zn,13.61739,3.6974,13.61739
RUPZIM,OC(=O)c1ccc(cc1)N,Zn,3.50631,3.25672,3.50631
RUWXAJ,OC(=O)c1ccc(cc1)Oc1cc(cc(c1)C(=O)O)C(=O)O,La,5.17293,3.91207,5.17293
RUXWEM01,OC(=O)c1ccc(cc1)c1ccc(cc1)C(=O)O,Cd,1.78152,1.04741,1.75395
RUXWEM03,OC(=O)c1ccc(cc1)c1ccc(cc1)C(=O)O,Cd,1.77323,1.0011,1.75623
RUYTOW,OC(=O)c1ccc(cc1)N(c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,La,9.45574,7.52808,9.45574
SABVUN,OC(=O)c1ccc(cc1)C(=O)O,Al,6.98861,6.6775,6.98861
SADMIV,OC(=O)c1ccc(cc1)C(=O)O,Fe,3.00773,2.78045,3.00773
SAGZUW,OC(=O)C(=O)O,Fe,4.21594,3.13723,4.21594
SAHYAD,Nn1c(nnc1c1cccc(c1)c1ccncc1)c1cccc(c1)c1ccncc1,Cd,5.20223,4.2466,5.18445
SAHYAD01,Nn1c(nnc1c1cccc(c1)c1ccncc1)c1cccc(c1)c1ccncc1,Cd,5.19187,4.16606,5.1793
SAHYAD02,Nn1c(nnc1c1cccc(c1)c1ccncc1)c1cccc(c1)c1ccncc1,Cd,5.10253,4.11698,5.09058
SAHYAD03,Nn1c(nnc1c1cccc(c1)c1ccncc1)c1cccc(c1)c1ccncc1,Cd,5.12072,4.13107,5.11542
SAHYIL,Nn1c(nnc1c1cccc(c1)c1ccncc1)c1cccc(c1)c1ccncc1,Cd,5.10994,4.12243,5.09474
SAHYOQ,OC(=O)c1ccc(cc1)C(=O)O,Zn,15.10197,7.96718,15.08895
SAHYOQ02,OC(=O)c1ccc(cc1)C(=O)O,Zn,15.10432,7.94906,15.10432
SAHYOQ04,OC(=O)c1ccc(cc1)C(=O)O,Zn,15.08768,7.94526,15.08768
SAHYOQ05,OC(=O)c1ccc(cc1)C(=O)O,Zn,15.09968,7.91769,15.09968
SAKDAM01,OC(=O)c1cccc(n1)C(=O)O,Eu,3.937,1.82439,3.937
SANLOK,OC=O,Fe,3.99208,2.27316,3.99208
SANLUQ,OC=O,Ni,3.90445,2.21427,3.90209
SANMAX,OC=O,Cu,3.75116,2.48699,3.75116
SANMEB,OC=O,Zn,3.95377,2.23845,3.66139
SAPBAP,OC=O,Mg,2.95189,2.47298,2.95189
SAQFUM,c1ccc(cc1)c1nnn[nH]1,Zn,2.35904,1.19853,2.35136
SAQFUM01,c1ccc(cc1)c1nnn[nH]1,Zn,2.34241,1.1943,2.28603
SARGUP,OC(=O)c1cc(O)c(cc1O)C(=O)O,Fe,11.62692,10.99339,11.62532
SATNOR01,OC(=O)c1cc(O)c(cc1O)C(=O)O,Co,11.54579,10.83315,11.54414
SATNOR02,OC(=O)c1cc(O)c(cc1O)C(=O)O,Co,11.31091,10.82299,11.30899
SATRAJ,O=N(=O)c1cc(ccc1c1ccc(cc1N(=O)=O)C(=O)O)C(=O)O,Cu,12.68187,11.08178,12.68187
SATRIP,OC(=O)C(=O)O,Nd,5.23308,4.63209,5.23308
SEFTOO,Cc1ncc[nH]1,Zn,11.45271,3.44271,11.45271
SEFTUU,Cc1ncc[nH]1,Zn,11.4845,3.47869,11.4845
SEFVEG,Cc1ncc[nH]1,Zn,11.62207,3.83082,11.62207
SEFVEG02,Cc1ncc[nH]1,Zn,11.62204,3.83235,11.62204
SEFWAD,Cc1ncc[nH]1,Zn,11.61962,3.66397,11.61962
SEFWEH,Cc1ncc[nH]1,Zn,11.28327,3.61585,11.28327
SEGBIR,OC(=O)c1ccc2c(c1)cn[nH]2,Cu,10.05564,9.5662,10.05564
SEGBOX,OC(=O)c1ccc2c(c1)cn[nH]2,Cu,10.02535,9.54062,10.02535
SEMNIJ,OC(=O)c1cc(C#Cc2ccc(cc2)C#Cc2ccc(cc2)c2cc(cc(c2)c2ccc(cc2)C#Cc2ccc(cc2)C#Cc2cc(cc(c2)C(=O)O)C(=O)O)c2ccc(cc2)C#Cc2ccc(cc2)C#Cc2cc(cc(c2)C(=O)O)C(=O)O)cc(c1)C(=O)O,Cu,31.60547,13.58018,31.60451
SERKOQ,OC(=O)c1ccc(cc1)C(=O)O,Zn,7.1432,5.32208,7.1432
SETQUF,OC(=O)c1ccc(cc1)C(=O)O,Fe,7.79123,7.22765,7.79123
SICQUT,OC(=O)c1cc(O)c(cc1O)C(=O)O,Co,11.44016,10.88461,11.43919
SICRAA,OC(=O)c1cc(O)c(cc1O)C(=O)O,Co,11.44406,10.8392,11.44222
SICREE,OC(=O)c1cc(O)c(cc1O)C(=O)O,Co,11.45876,10.92105,11.45876
SIDXOV,OC(=O)c1cc(cc(c1)c1ccncc1)c1ccncc1,Co,16.28209,4.61889,16.27467
SIKCIA,OC(=O)c1cc(OCc2ccc(cc2)c2ccccc2C(=O)O)cc(c1)C(=O)O,Zn,4.88017,1.77712,4.88017
SIKGAW,n1ccncc1,Cu,4.92676,4.21433,4.92676
SIKYER,OC(=O)c1ccc(cc1)C(=O)O,Eu,4.79281,3.13442,4.78856
SINLAE,n1ccc(cc1)c1ccncc1,Co,5.58935,3.53329,5.58935
SIRBIG,OC=O,Mg,3.95821,2.29463,3.95539
SIRBIG01,OC=O,Mg,4.00636,2.31894,4.00284
SIRBIG02,OC=O,Mg,4.51185,2.11376,4.51185
SIRBIG03,OC=O,Mg,3.87822,2.22785,3.87256
SIRBIG04,OC=O,Mg,3.90726,2.25877,3.84161
SIRBIG05,OC=O,Mg,3.98256,2.30985,3.92758
SIRBIG06,OC=O,Mg,4.1335,2.41665,4.1335
SIRBIG07,OC=O,Mg,4.7082,2.80039,4.7082
SITCUW,OC(=O)c1cc(cc(c1)C(=O)O)c1cc(cc(c1)C(=O)O)C(=O)O,Zn,5.91962,4.54914,5.75239
SITDEH,OC(=O)c1cc(cc(c1)C(=O)O)c1cc(cc(c1)C(=O)O)C(=O)O,Zn,5.54041,4.2848,5.53132
SIVVAW,OC(=O)c1ccncc1,Cd,5.08702,3.23479,5.08702
SIWPUL,OC=O,Mn,3.46299,1.86445,3.45596
SIWPUL01,OC=O,Mn,3.494,1.86807,3.46774
SIWPUL02,OC=O,Mn,3.56662,1.90869,3.55959
SIWPUL03,OC=O,Mn,3.67188,1.95892,3.65316
SIWPUL04,OC=O,Mn,3.44979,1.86022,3.44385
SIWPUL05,OC=O,Mn,3.48144,1.86184,3.46192
SIWPUL06,OC=O,Mn,3.55286,1.89788,3.53234
SIWPUL07,OC=O,Mn,3.65003,1.94103,3.64708
SIWPUL08,OC=O,Mn,3.65497,1.9573,3.63574
SIWPUL09,OC=O,Mn,3.67131,1.95794,3.65258
SIWPUL10,OC=O,Mn,3.57666,3.1327,3.57666
SIWPUL11,OC=O,Mn,3.73937,3.20845,3.73937
SIWQIA,OC=O,Zn,3.43872,1.82413,3.42541
SIWQIA01,OC=O,Zn,3.46807,1.83577,3.45638
SIWQIA03,OC=O,Zn,3.47607,3.1628,3.47508
SIWSUO,OC(=O)c1cc(OCn2cncn2)cc(c1)C(=O)O,Co,4.85754,2.09213,4.84656
SIWTEZ,OC(=O)c1cc(OCn2cncn2)cc(c1)C(=O)O,Co,5.45446,3.33158,5.45446
SIWZOP,OC=O,Mg,3.50117,3.2101,3.48713
SIWZOP01,OC=O,Mg,3.50826,3.23008,3.50408
SIWZOP02,OC=O,Mg,3.5184,3.24337,3.5184
SIWZOP03,OC=O,Mg,3.61008,3.19933,3.61008
SIZGEO,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Cd,4.71719,3.11365,4.26778
SIZGIS,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Cd,4.75692,3.2057,4.74915
SOJKOT,OC=O,Co,3.679,2.18146,3.679
SOJKOT01,OC=O,Co,3.47216,3.17302,3.47216
SOJKOT03,OC=O,Co,3.48714,3.20549,3.48363
SOJKOT04,OC=O,Co,3.58161,3.17079,3.58161
SOJKOT05,OC=O,Co,3.44577,1.80959,3.41201
SOJKOT06,OC=O,Co,3.50219,1.83708,3.4956
SOJKOT07,OC=O,Co,3.58879,1.8722,3.58879
SOJKOT08,OC=O,Co,3.60999,1.87573,3.60999
SOLBOM,OC(=O)c1ccc(c(c1)C(F)(F)F)c1ccc(cc1C(F)(F)F)C(=O)O,Pb,6.35924,1.58991,6.35186
SOLBUS,OC(=O)c1ccc(c(c1)C(F)(F)F)c1ccc(cc1C(F)(F)F)C(=O)O,Pb,3.59548,1.39949,2.77897
SUCCUR,OC(=O)CCC(=O)O,U,2.16871,1.18297,2.16195
SUHMIS,CCc1[nH]nc(n1)CC,Cu,7.25963,1.5936,6.86269
SUHNIT,CCc1[nH]nc(n1)CC,Cu,7.2005,1.57913,6.75899
SURHEU03,OC(=O)c1ccc(cc1)C(=O)O,Zr,8.66047,3.82028,8.66047
SURKEX,OC(=O)c1ccc(cc1)C(=O)O,Zr,8.94891,3.82859,8.93511
SURKUN01,OC(=O)c1ccc(cc1)C(=O)O,Zr,8.71483,3.85255,8.71483
SURLEY,OC(=O)c1ccc(cc1)C(=O)O,Zr,8.70904,3.84622,8.70904
SUXTAI,OC(=O)c1ccc(cc1)C(=O)O,Sc,3.95822,3.0856,3.79469
TACPIX,O[C@H]([C@H](C(=O)O)O)[C@@H]([C@@H](C(=O)O)O)O,Zn,6.13034,6.01926,6.13034
TACPOD,O[C@H]([C@H](C(=O)O)O)[C@@H]([C@@H](C(=O)O)O)O,Zn,5.94294,5.84688,5.9384
TAJTAC,OC(=O)c1ccc(cc1)C(=O)O,Sc,3.98402,3.00212,3.81787
TAJTIK,OC(=O)c1ccc(cc1)C(=O)O,Sc,3.93032,2.98921,3.81376
TAJTOQ,OC(=O)c1ccc(cc1)C(=O)O,Sc,3.87304,2.88549,3.85618
TAKTIL,OC(=O)c1cc(cc(c1)C(=O)O)c1cc(cc(c1)C(=O)O)C(=O)O,Ga,7.09237,6.9712,7.09237
TAKVAF,OC(=O)c1cc(cc(c1)C(=O)O)c1cc(cc(c1)C(=O)O)C(=O)O,Ga,7.05263,6.93916,7.05263
TAMHUM,n1ccnc(c1)Cc1nccnc1,Ag,11.15569,7.259,11.15569
TAMJAU,n1ccnc(c1)Cc1nccnc1,Ag,8.91868,6.94896,8.91858
TASWOB,OC(=O)c1c(Cl)c(Cl)c(c(c1Cl)Cl)C(c1c(Cl)c(Cl)c(c(c1Cl)Cl)C(=O)O)c1c(Cl)c(Cl)c(c(c1Cl)Cl)C(=O)O,Tb,6.7721,5.36351,6.75316
TATFOL,c1ncn(c1)CCn1cncc1,Ni,3.86122,3.11039,3.70718
TATSIS,OC(=O)c1ccncc1,Co,4.50574,2.42795,4.44285
TAYZUQ,OC=O,Zn,3.76681,1.88696,3.76681
TAYZUQ01,OC=O,Zn,3.77272,1.89077,3.77045
TAYZUQ02,OC=O,Zn,3.77596,1.89798,3.74866
TAYZUQ04,OC=O,Zn,3.78477,1.90934,3.78311
TAZBUT,OC=O,Mn,3.77974,1.9013,3.77504
TAZBUT01,OC=O,Mn,3.78773,1.91269,3.78773
TAZBUT02,OC=O,Mn,3.79339,1.91505,3.79339
TAZBUT03,OC=O,Mn,3.80119,1.92494,3.78461
TAZBUT04,OC=O,Mn,3.80912,1.92953,3.78905
TEDWIL,C(CCn1ccnn1)CCn1ccnn1,Fe,4.37497,1.88469,4.37497
TEDWIL07,C(CCn1ccnn1)CCn1ccnn1,Fe,4.39254,1.90219,4.34399
TEFWOR,OC(=O)C1=NC=N[C@@H]1C(=O)O,In,8.09863,4.61943,8.09392
TEGRAB,OC(=O)c1cc(C(=O)O)c(cc1C(=O)O)C(=O)O,Zn,6.09716,4.93896,6.08205
TEPWUJ,OC(=O)c1ccc(cc1)C(=O)O,Zr,8.9545,3.83806,8.95449
TEQVES,Cc1cc(cc(c1)C(=O)O)C(=O)O,Zn,2.57287,1.47432,2.53681
TESHAB,OC=O,Zn,5.25745,3.83968,5.21738
TETYAV,OC(=O)c1ccc(cc1)N(c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Zn,12.02952,7.88031,12.02952
TEVFAD01,OC(=O)c1cc(OCc2ccc(cc2)c2ccccc2C(=O)O)cc(c1)C(=O)O,Zn,4.06374,1.70766,4.06374
TEVZEA,OC=O,Zn,4.5926,3.51312,4.56253
TEVZIE,OC=O,Zn,4.90758,3.63327,4.87321
TEVZOK,OC=O,Zn,4.56225,3.53201,4.55739
TEVZUQ,OC=O,Zn,4.85105,3.63938,4.84964
TEXVOJ,Nc1nnn[nH]1,Cd,5.91988,1.98771,5.8909
TEYHIR,OC(=O)c1cc(cc(c1)C(=O)O)c1cc(cc(c1)C(=O)O)C(=O)O,Zn,7.09049,6.95457,7.09049
TEYLIV,n1nnc([nH]1)c1cc(cc(c1)c1n[nH]nn1)c1nnn[nH]1,Fe,15.60511,6.06692,15.60226
TEYMAO,n1nnc([nH]1)c1cc(cc(c1)c1n[nH]nn1)c1nnn[nH]1,Fe,15.76655,9.84089,15.71714
TEYMOC,n1nnc([nH]1)c1cc(cc(c1)c1n[nH]nn1)c1nnn[nH]1,Fe,15.68889,9.92032,15.49039
TIKTAL01,OC(=O)c1cc(cc(c1)C(=O)O)c1cc(cc(c1)C(=O)O)C(=O)O,V,7.18553,7.02201,7.18553
TIKVAN,OC(=O)c1cc(cc(c1)C(=O)O)c1cc(cc(c1)C(=O)O)C(=O)O,V,7.20137,7.06634,7.20137
TIKXAN,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,In,6.23514,5.51669,6.23514
TILHED,OC(=O)CCCCC(=O)O,Tb,2.62813,1.42013,2.62813
TIPJIM01,OC(=O)CCC(=O)O,Eu,2.84328,1.64257,2.74469
TIPZOJ,OC(=O)c1cnccn1,Ag,2.43692,1.21536,2.42621
TIQGEG,OC(=O)[C@@H]1O[C@@H]([C@H]([C@H]1C(=O)O)C(=O)O)C(=O)O,Cu,2.54567,1.49889,2.53821
